"source_id","city"
"doc_mail_id_m_001157","Лаврентия"
"doc_mail_id_m_102894","Лагань"
"doc_mobile_Id_059259","Ладожская"
"doc_mobile_Id_325583","Ладушкин"
"doc_apteka_RPS_new_35549","Лазаревское"
"prodoc_1071813-hismatova","Лаишево"
"doc_mobile_Id_307418","Лакедемоновка"
"prodoc_1021748-zhirova","Лакинск"
"prodoc_439610-sandykov","Лангепас"
"doc_mobile_Id_010305","Лапино"
"prodoc_740977-demcheva","Лахденпохья"
"doc_mobile_Id_205287","Лебедянь"
"doc_mobile_Id_089903","Лебяжье"
"doc_mail_id_m_092166","Лев Толстой"
"doc_mobile_Id_238313","Леваши"
"doc_mobile_Id_032080","Левашово"
"doc_mobile_Id_238853","Левокумское"
"doc_mail_id_m_105289","Лежнево"
"doc_apteka_RPS_64734","Ленинградская"
"doc_mobile_Id_075505","Ленинкент"
"doc_mobile_Id_200319","Ленино"
"doc_mobile_Id_116533","Лениногорск"
"doc_mobile_Id_352592","Ленинск"
"doc_mobile_Id_091262","Ленинск-Кузнецкий"
"doc_mobile_Id_092363","Ленинский"
"doc_apteka_RPS_new_25927","Ленинское"
"doc_mobile_Id_268752","Ленск"
"doc_mobile_Id_091646","Лермонтов"
"doc_mobile_Id_112963","Лесная Поляна"
"doc_apteka_RPS_11984","Лесное"
"doc_mobile_Id_110287","Лесной"
"doc_apteka_RPS_new_07984","Лесной Городок"
"prodoc_982153-koryakovceva","Лесозаводск"
"doc_mobile_Id_230798","Лесосибирск"
"doc_mobile_Id_250764","Лесуново"
"doc_apteka_RPS_new_09350","Летнереченский"
"doc_apteka_RPS_06049","Летний Отдых"
"doc_apteka_RPS_new_04808","Летняя Ставка"
"doc_mobile_Id_281662","Лешуконское"
"doc_mobile_Id_220702","Ливадия"
"prodoc_730482-tokarev","Ливны"
"doc_mobile_Id_060400","Ликино-Дулево"
"prodoc_692686-konyshev","Ликино-Дулёво"
"doc_mobile_Id_275831","Лиман"
"doc_mail_id_m_044944","Линево"
"doc_mobile_Id_173426","Липецк"
"doc_mobile_Id_050822","Липин Бор"
"doc_mobile_Id_089130","Липицы"
"doc_apteka_RPS_new_11639","Липки"
"doc_mobile_Id_094964","Липовцы"
"doc_mobile_Id_195504","Лисий Нос"
"doc_mobile_Id_102347","Лиски"
"doc_apteka_RPS_new_14666","Литовко"
"doc_apteka_RPS_new_12200","Лихой"
"doc_mail_id_m_010588","Лихославль"
"doc_mobile_Id_015792","Лмс"
"doc_mobile_Id_114259","Лобаново"
"doc_mobile_Id_129669","Лобня"
"doc_mail_id_m_092496","Лодейное Поле"
"doc_mobile_Id_095849","Локня"
"doc_mobile_Id_173642","Локоть"
"doc_mobile_Id_274576","Ломинцевский"
"doc_mobile_Id_326966","Ломоносов"
"doc_mobile_Id_077390","Ломы"
"doc_apteka_RPS_03447","Лорис"
"doc_mobile_Id_123507","Лосино-Петровский"
"doc_mobile_Id_237693","Лоскутово"
"doc_mobile_Id_340349","Лотошино"
"doc_mobile_Id_226339","Лоухи"
"doc_mobile_Id_292457","Луга"
"doc_mobile_Id_346717","Луганск"
"prodoc_703359-naumov","Луза"
"doc_mobile_Id_191920","Лукоянов"
"doc_mobile_Id_015446","Лукьяново"
"doc_apteka_RPS_new_06544","Луна"
"doc_mobile_Id_045459","Лунино"
"doc_apteka_RPS_new_21369","Луостари"
"doc_mobile_Id_296254","Луховицы"
"doc_apteka_RPS_04448","Луховка"
"doc_mail_id_m_039053","Лучегорск"
"doc_mail_id_m_047922","Лысково"
"doc_apteka_RPS_08109","Лысьва"
"doc_mobile_Id_160515","Лыткарино"
"doc_mobile_Id_036402","Лыткино"
"prodoc_641124-samarina","Льгов"
"doc_mobile_Id_241849","Люберцы"
"prodoc_744043-shubina","Любим"
"doc_mail_id_m_043775","Любинский"
"doc_mobile_Id_272131","Людиново"
"doc_mobile_Id_106981","Лянтор"
"doc_mail_id_m_091952","Магадан"
"doc_mobile_Id_089644","Магарамкент"
"doc_mobile_Id_137747","Магас"
"doc_mobile_Id_084117","Магдагачи"
"doc_mobile_Id_228110","Магнитогорск"
"doc_mobile_Id_238300","Маджалис"
"doc_mobile_Id_225411","Майкоп"
"doc_mail_id_m_118097","Майма"
"doc_mobile_Id_105818","Майна"
"doc_apteka_RPS_02240","Майский"
"doc_mobile_Id_093599","Майский"
"doc_mobile_Id_268194","Майя"
"prodoc_742270-alehina","Макаров"
"prodoc_1037889-okulovskaya","Макарьев"
"doc_apteka_RPS_new_22472","Максатиха"
"prodoc_821895-momzikov","Макушино"
"doc_apteka_RPS_new_31729","Малаховка"
"doc_mobile_Id_355545","Малая Вишера"
"doc_mobile_Id_028923","Малая Пурга"
"doc_mobile_Id_047346","Малая Салаирка"
"doc_mobile_Id_356123","Малгобек"
"doc_mobile_Id_066675","Малка"
"prodoc_739634-hayrullina","Малмыж"
"prodoc_920583-timoshina","Малоархангельск"
"doc_apteka_RPS_new_30176","Малоенисейское"
"doc_mobile_Id_232301","Малотокмацкий"
"doc_apteka_RPS_65095","Малояз"
"doc_mobile_Id_175834","Малоярославец"
"doc_mobile_Id_225793","Малые Вяземы"
"doc_mail_id_m_102918","Малые Дербеты"
"doc_mobile_Id_026117","Малые Ягуры"
"doc_apteka_RPS_64405","Малышева"
"prodoc_705272-rashitova","Мамадыш"
"doc_mobile_Id_251758","Мамедкала"
"prodoc_856238-muzaffarov","Мамоново"
"doc_mobile_Id_098315","Мамонтово"
"prodoc_982088-smirnov","Мантурово"
"doc_mobile_Id_097307","Мари-Турек"
"doc_mobile_Id_232034","Мариинск"
"prodoc_708678-belova","Мариинский Посад"
"doc_apteka_RPS_new_16031","Маркова"
"doc_mobile_Id_073268","Маркс"
"doc_apteka_RPS_66435","Маромица"
"doc_mobile_Id_350630","Марусино"
"doc_apteka_RPS_06105","Марфино"
"doc_apteka_RPS_new_22546","Марциальные Воды"
"doc_mobile_Id_059665","Маршала Жукова"
"doc_mobile_Id_068154","Марьинка"
"doc_mobile_Id_160549","Марьино"
"doc_apteka_RPS_new_06653","Марьинская"
"doc_mobile_Id_163313","Марьянская"
"doc_mobile_Id_262647","Маслянино"
"doc_mobile_Id_271482","Матвеев Курган"
"doc_apteka_RPS_new_33128","Матвеев-Курган"
"doc_mail_id_m_042652","Матвеевка"
"doc_mail_id_m_107053","Махачкала"
"doc_mail_id_m_092693","Мга"
"prodoc_741042-fedoritov","Мглин"
"doc_apteka_RPS_68886","Мегет"
"doc_mail_id_m_004583","Мегион"
"doc_mobile_Id_081804","Медведево"
"doc_apteka_RPS_37865","Медведовская"
"prodoc_699245-rudakov","Медвежьегорск"
"doc_mobile_Id_169458","Медвежьи Озера"
"doc_mobile_Id_311409","Медвенка"
"prodoc_688946-kostina","Медногорск"
"doc_mail_id_m_102341","Медынь"
"prodoc_634438-hudaygulova","Межгорье"
"doc_mobile_Id_150224","Междуреченск"
"doc_mail_id_m_004620","Междуреченский"
"doc_mail_id_m_002824","Межозерный"
"prodoc_747513-belkina","Мезень"
"prodoc_699643-kosharnyy","Меленки"
"prodoc_452420-naumkina","Мелеуз"
"doc_apteka_RPS_new_09540","Мелечкино"
"doc_mobile_Id_203158","Мельниково"
"doc_mobile_Id_154889","Менделеево"
"prodoc_587908-chupina","Менделеевск"
"doc_mobile_Id_097528","Мензелинск"
"doc_apteka_RPS_65246","Месягутово"
"doc_mobile_Id_353567","Металлострой"
"doc_mobile_Id_003441","Мехельт"
"doc_mobile_Id_098509","Мехельта"
"doc_mobile_Id_021656","Мехзавод"
"doc_apteka_RPS_new_31552","Мечниково"
"doc_mobile_Id_223244","Мещерское"
"doc_mobile_Id_267206","Мещовск"
"doc_mail_id_m_002288","Миасс"
"doc_mobile_Id_142653","Миасское"
"prodoc_971260-davidovich","Микунь"
"doc_mobile_Id_145803","Миллерово"
"doc_apteka_RPS_53844","Миловка"
"doc_mobile_Id_265649","Мильково"
"doc_mail_id_m_036461","Милютинская"
"doc_apteka_RPS_03448","Мингрельская"
"doc_apteka_RPS_67705","Минеральные Воды"
"doc_mobile_Id_299297","Минусинск"
"doc_apteka_RPS_new_21527","Миньяр"
"doc_mobile_Id_261465","Мирный"
"prodoc_570536-serganova","Мирный (Архангельская Обл.)"
"prodoc_980466-dondupov","Мирный(Якутия)"
"doc_mobile_Id_352789","Мисайлово"
"doc_mobile_Id_261222","Михайлов"
"prodoc_453172-shipovskoy","Михайловка"
"doc_mobile_Id_202610","Михайловск"
"doc_mail_id_m_117090","Михайловское"
"doc_mobile_Id_168676","Михнево"
"doc_mobile_Id_262860","Мичуринск"
"doc_apteka_RPS_new_26255","Мишкино"
"doc_mobile_Id_066503","Могзон"
"doc_apteka_RPS_new_20215","Могойтуй"
"doc_mobile_Id_314433","Могоча"
"doc_apteka_RPS_new_24008","Могочино"
"doc_mobile_Id_250111","Можайск"
"doc_mobile_Id_002788","Можайское"
"doc_apteka_RPS_new_05875","Можга"
"doc_mobile_Id_261484","Моздок"
"doc_apteka_RPS_new_15476","Мокроус"
"doc_mail_id_m_093738","Мокроусово"
"doc_apteka_RPS_new_06716","Мокшан"
"doc_mobile_Id_146128","Молодежный"
"doc_mobile_Id_218003","Молоково"
"doc_mobile_Id_354256","Молочное"
"doc_mobile_Id_089269","Молчаново"
"doc_mobile_Id_050665","Монастырщина"
"doc_mobile_Id_263633","Монино"
"doc_mobile_Id_050569","Мончегорск"
"doc_mobile_Id_261162","Моргауши"
"doc_mobile_Id_262531","Мордово"
"doc_mobile_Id_238888","Морки"
"doc_mobile_Id_179423","Морозова"
"prodoc_639278-eremenko","Морозовск"
"doc_apteka_RPS_new_24126","Моршанск"
"doc_mobile_Id_267756","Мосальск"
"doc_apteka_RPS_38863","Москаленки"
"doc_mail_id_m_070572","Москва"
"doc_mobile_Id_184431","Московский"
"doc_mobile_Id_084581","Мосрентген"
"doc_mail_id_m_096479","Мостовской"
"doc_mobile_Id_239098","Мотыгино"
"doc_mobile_Id_238656","Мохсоголлох"
"doc_mobile_Id_346249","Мошково"
"doc_mobile_Id_032442","Мраково"
"doc_apteka_RPS_new_02017","Муезерский"
"doc_mobile_Id_238595","Мужи"
"doc_mail_id_m_047488","Мулино"
"doc_mobile_Id_092382","Мулымья"
"doc_mobile_Id_108047","Муравленко"
"prodoc_746588-horoshilov","Мураши"
"doc_mobile_Id_313274","Мурино"
"doc_mobile_Id_152658","Мурманск"
"doc_mail_id_m_049670","Мурмаши"
"doc_mobile_Id_303012","Муром"
"doc_mobile_Id_090113","Муромцево"
"doc_apteka_RPS_02923","Мурыгино"
"doc_mobile_Id_106153","Муслюмово"
"doc_mobile_Id_067692","Мухино"
"doc_mail_id_m_111114","Мухоршибирь"
"doc_mobile_Id_125519","Мучкапский"
"prodoc_441393-bataeva","Мценск"
"doc_mail_id_m_100978","Мыски"
"doc_mobile_Id_300452","Мысхако"
"prodoc_523290-balayan","Мытищи"
"prodoc_744050-volkova","Мышкин"
"doc_mail_id_m_012220","Набережные Челны"
"doc_mail_id_m_047963","Навашино"
"doc_mobile_Id_263668","Навля"
"doc_apteka_RPS_new_24131","Наволоки"
"doc_apteka_RPS_13297","Нагорный"
"doc_mobile_Id_046647","Нагорск"
"doc_apteka_RPS_new_08824","Надвоицы"
"doc_mobile_Id_239374","Надтеречное"
"doc_apteka_RPS_65476","Надым"
"doc_mail_id_m_094921","Назарово"
"doc_mobile_Id_041491","Назарьево"
"doc_mobile_Id_261115","Назрань"
"prodoc_952232-kamagorova","Называевск"
"doc_mobile_Id_103487","Нальчик"
"doc_apteka_RPS_new_00477","Намцы"
"doc_mobile_Id_000912","Нариманов"
"doc_apteka_RPS_67647","Наро-Фоминск"
"doc_mobile_Id_201303","Наровчат"
"doc_apteka_RPS_new_24174","Нартан"
"prodoc_573344-pshukova","Нарткала"
"doc_mobile_Id_266895","Нарышкино"
"doc_mobile_Id_094040","Нарьян-Мар"
"doc_apteka_RPS_03450","Натухаевская"
"doc_mobile_Id_080218","Наурская"
"doc_apteka_RPS_69106","Наушки"
"doc_mobile_Id_231350","Нахабино"
"doc_mail_id_m_038909","Находка"
"prodoc_698510-ushakova","Невель"
"doc_mail_id_m_018376","Невельск"
"doc_mail_id_m_041328","Неверкино"
"doc_mobile_Id_339149","Невинномысск"
"prodoc_596308-podenkova","Невьянск"
"doc_mobile_Id_055030","Незлобная"
"doc_mobile_Id_121243","Некрасовский"
"doc_mobile_Id_107178","Некрасовское"
"doc_mobile_Id_084167","Нелидово"
"doc_mobile_Id_100941","Неман"
"doc_apteka_RPS_06145","Немчиновка"
"doc_mobile_Id_251353","Нерехта"
"prodoc_705722-kondyushova","Нерчинск"
"doc_mail_id_m_018702","Нерюнгри"
"prodoc_642600-toshmatov","Нестеров"
"doc_mobile_Id_066052","Нестеровская"
"doc_mobile_Id_237528","Нефтегорск"
"prodoc_921262-avadov","Нефтекамск"
"prodoc_585036-yazlybaeva","Нефтекумск"
"doc_apteka_RPS_52228","Нефтеюганск"
"prodoc_602427-golubeva","Нея"
"doc_mobile_Id_129357","Нижнеангарск"
"doc_apteka_RPS_60277","Нижнебаканская"
"doc_mobile_Id_055748","Нижневартовск"
"doc_mobile_Id_106018","Нижнегорский"
"doc_mobile_Id_054598","Нижнедевицк"
"doc_apteka_RPS_11971","Нижнекамск"
"doc_apteka_RPS_new_06545","Нижнесортымский"
"prodoc_959081-chuldum","Нижнеудинск"
"prodoc_1086418-kuklinova","Нижние Серги"
"doc_mail_id_m_095403","Нижний Ингаш"
"doc_apteka_RPS_63649","Нижний Карачан"
"doc_apteka_RPS_07918","Нижний Ломов"
"doc_mobile_Id_187786","Нижний Новгород"
"prodoc_565565-kurbonov","Нижний Тагил"
"doc_mail_id_m_106110","Нижний Цасучей"
"doc_mobile_Id_026923","Нижняя Мактама"
"doc_mobile_Id_193674","Нижняя Омка"
"doc_mobile_Id_217919","Нижняя Салда"
"doc_mail_id_m_007668","Нижняя Тавда"
"prodoc_693667-zhdanov","Нижняя Тура"
"doc_apteka_RPS_new_08325","Низино"
"doc_apteka_RPS_06460","Никель"
"doc_mobile_Id_263350","Николаевка"
"prodoc_741253-nauenova","Николаевск"
"prodoc_693091-nazarova","Николаевск-На-Амуре"
"doc_apteka_RPS_new_21113","Николина Балка"
"doc_apteka_RPS_new_30280","Николо-Березовка"
"doc_mobile_Id_222471","Николо-Хованское"
"prodoc_1045405-voronkova","Никольск"
"prodoc_744616-brevnova","Никольск(Вологодская)"
"doc_mobile_Id_266097","Никольский"
"doc_apteka_RPS_new_19772","Никольское"
"doc_mobile_Id_062716","Никульское"
"doc_mobile_Id_115776","Новая"
"doc_mobile_Id_347454","Новая Адыгея"
"doc_mobile_Id_238139","Новая Брянь"
"doc_mobile_Id_101716","Новая Ладога"
"doc_mobile_Id_346511","Новая Ляда"
"prodoc_701813-kashina","Новая Ляля"
"doc_apteka_RPS_new_18581","Новая Усмань"
"doc_apteka_RPS_new_31279","Новинки"
"doc_mobile_Id_000517","Новичиха"
"doc_apteka_RPS_new_07245","Ново-Дорожный"
"doc_mobile_Id_202625","Ново-Талицы"
"doc_mobile_Id_347212","Новоаганск"
"doc_mail_id_m_013948","Новоалександровск"
"doc_mobile_Id_176299","Новоалтайск"
"doc_mobile_Id_271539","Новоаннинский"
"doc_apteka_RPS_00574","Новобелокатай"
"doc_apteka_RPS_67110","Новоберезанский"
"doc_mobile_Id_106687","Новобирилюссы"
"doc_mobile_Id_106231","Новобурейский"
"doc_apteka_RPS_07443","Нововаршавка"
"doc_mail_id_m_107673","Нововоронеж"
"doc_mobile_Id_352500","Новогорный"
"doc_mobile_Id_224749","Новодвинск"
"doc_mobile_Id_036709","Новодрожжино"
"doc_mobile_Id_066329","Новое Атлашево"
"doc_mobile_Id_256174","Новое Девяткино"
"doc_mobile_Id_107009","Новоегорьевское"
"doc_mobile_Id_098199","Новозыбков"
"doc_apteka_RPS_new_31384","Новоивановское"
"doc_apteka_RPS_new_20326","Новокручининский"
"doc_mobile_Id_089951","Новокубанск"
"doc_mail_id_m_100613","Новокузнецк"
"doc_apteka_RPS_09066","Новокуйбышевск"
"doc_mobile_Id_205615","Новолакское"
"doc_mobile_Id_117033","Новомихайловский"
"doc_mail_id_m_035910","Новомичуринск"
"doc_mobile_Id_155551","Новомосковск"
"doc_mobile_Id_055280","Новомышастовская"
"doc_apteka_RPS_68212","Новониколаевская"
"doc_apteka_RPS_new_32429","Новониколаевский"
"doc_mobile_Id_087332","Новонукутский"
"doc_mail_id_m_042137","Новоорск"
"doc_apteka_RPS_11193","Новопавловск"
"doc_apteka_RPS_new_31886","Новопетровское"
"doc_mobile_Id_267952","Новопокровка"
"doc_apteka_RPS_new_22218","Новопокровская"
"doc_mobile_Id_118962","Новороссийск"
"doc_apteka_RPS_31798","Новосадовый"
"doc_mobile_Id_093499","Новоселицкое"
"doc_mobile_Id_187451","Новоселово"
"doc_apteka_RPS_09088","Новосемейкино"
"doc_mobile_Id_204178","Новосергиевка"
"doc_apteka_RPS_new_00426","Новосергиевская"
"doc_apteka_RPS_new_33132","Новосибирск"
"prodoc_747650-steklyannikov","Новосиль"
"doc_mobile_Id_033997","Новосиньково"
"prodoc_744569-vorobeva","Новосокольники"
"doc_mail_id_m_006056","Новоспасское"
"doc_apteka_RPS_64573","Новостройка"
"doc_mobile_Id_114993","Новотитаровская"
"doc_mobile_Id_056652","Новотроицк"
"doc_mobile_Id_026175","Новотроицкая"
"doc_apteka_RPS_07434","Новотырышкино"
"prodoc_636502-rybkina","Новоузенск"
"prodoc_602817-milohova","Новоульяновск"
"doc_mobile_Id_086097","Новоуральск"
"doc_apteka_RPS_03968","Новофедоровка"
"doc_mobile_Id_219435","Новохоперск"
"prodoc_531879-gaydadym","Новохопёрск"
"doc_mobile_Id_162728","Новочебоксарск"
"doc_mobile_Id_084218","Новочеремшанск"
"doc_mobile_Id_154508","Новочеркасск"
"doc_mobile_Id_020213","Новошахтинск"
"doc_apteka_RPS_new_15554","Новошешминск"
"doc_apteka_RPS_new_18501","Новые Бурасы"
"doc_mobile_Id_191979","Новые Дома"
"doc_mobile_Id_255316","Новые Тренькасы"
"doc_mobile_Id_346146","Новый"
"doc_apteka_RPS_06146","Новый Быт"
"doc_apteka_RPS_04526","Новый Городок"
"doc_mobile_Id_260666","Новый Некоуз"
"prodoc_695825-stepanova","Новый Оскол"
"doc_apteka_RPS_64634","Новый Рогачик"
"doc_apteka_RPS_new_08146","Новый Тап"
"doc_mail_id_m_091706","Новый Торъял"
"doc_mobile_Id_114237","Новый Уренгой"
"doc_mobile_Id_060885","Ногинск"
"doc_mail_id_m_018374","Ноглики"
"doc_mobile_Id_239382","Ножай-Юрт"
"prodoc_834758-prohorov","Нолинск"
"doc_mobile_Id_340198","Норильск"
"doc_mobile_Id_295155","Ноябрьск"
"doc_mobile_Id_099527","Нурлат"
"doc_mobile_Id_301126","Нылга"
"doc_mobile_Id_054219","Нытва"
"doc_mail_id_m_108810","Нюксеница"
"prodoc_822640-nikiforova","Нюрба"
"doc_mail_id_m_004555","Нягань"
"prodoc_701851-gorshenina","Нязепетровск"
"prodoc_640248-anshukov","Няндома"
"doc_mobile_Id_081323","Обливская"
"prodoc_709692-shatohina","Облучье"
"doc_mobile_Id_093955","Обнинск"
"doc_mobile_Id_251736","Обозерский"
"doc_mail_id_m_093615","Обоянь"
"doc_apteka_RPS_66822","Обухово"
"doc_mobile_Id_198869","Объячево"
"doc_mobile_Id_089952","Обь"
"doc_apteka_RPS_08538","Овощной"
"doc_mobile_Id_342825","Одесское"
"doc_mail_id_m_052272","Одинцово"
"doc_mobile_Id_274572","Одоев"
"doc_mobile_Id_164414","Ожерелье"
"doc_mobile_Id_068265","Озерное"
"doc_mobile_Id_238518","Озерный"
"doc_mobile_Id_125025","Озеро-Казанское"
"doc_mail_id_m_002669","Озерск"
"doc_mobile_Id_107492","Озеры"
"doc_mobile_Id_333016","Озинки"
"doc_mobile_Id_236367","Ознобишино"
"prodoc_889315-kashapova","Озёрск"
"prodoc_171784-stupin","Озёры"
"doc_mobile_Id_090825","Ойсхара"
"doc_mobile_Id_209200","Оконешниково"
"doc_mobile_Id_181879","Октябрьск"
"doc_mobile_Id_345985","Октябрьская"
"doc_apteka_RPS_00496","Октябрьский"
"doc_mail_id_m_015517","Октябрьское"
"prodoc_717618-davydenko","Окуловка"
"doc_mobile_Id_082234","Ола"
"doc_mobile_Id_318156","Олекминск"
"doc_apteka_RPS_new_02479","Оленегорск"
"prodoc_708776-pavlova","Олонец"
"doc_mobile_Id_264565","Ольга"
"doc_mobile_Id_107873","Ольгети"
"doc_apteka_RPS_new_09783","Ольховка"
"prodoc_709702-nogovicyna","Олёкминск"
"doc_mobile_Id_018288","Омск"
"doc_mobile_Id_238584","Омутинское"
"prodoc_689133-abdivaliev","Омутнинск"
"doc_mobile_Id_105209","Онгудай"
"doc_apteka_RPS_new_11167","Онега"
"doc_apteka_RPS_12310","Онохино"
"doc_apteka_RPS_68848","Онохой"
"doc_mail_id_m_099871","Опарино"
"prodoc_981201-sidorova","Опочка"
"doc_mobile_Id_249889","Орда"
"doc_mobile_Id_030613","Ордынка"
"doc_mail_id_m_045229","Ордынское"
"doc_mobile_Id_246704","Орел"
"doc_mobile_Id_211261","Оренбург"
"doc_apteka_RPS_new_30410","Орехово"
"doc_mobile_Id_338333","Орехово-Зуево"
"doc_mobile_Id_141025","Оричи"
"doc_mobile_Id_238147","Орлик"
"prodoc_742577-kuligina","Орлов"
"doc_mobile_Id_264353","Орловский"
"doc_mobile_Id_087200","Орск"
"doc_mobile_Id_078956","Оршанка"
"prodoc_1103516-titova","Орёл"
"doc_mobile_Id_104520","Оса"
"doc_mobile_Id_047586","Осинники"
"doc_mobile_Id_215930","Оссора"
"doc_mobile_Id_238551","Останково"
"prodoc_636034-guryanov","Осташков"
"doc_mail_id_m_038312","Остров"
"doc_mobile_Id_091527","Островское"
"doc_mobile_Id_195511","Островцы"
"doc_mobile_Id_182096","Острогожск"
"doc_mobile_Id_260612","Отрадная"
"doc_mobile_Id_101044","Отрадное"
"prodoc_586976-suhih","Отрадное Ло"
"doc_mail_id_m_033244","Отрадный"
"doc_mail_id_m_018454","Оха"
"doc_apteka_RPS_new_01992","Оханск"
"doc_apteka_RPS_new_04859","Охотск"
"doc_mobile_Id_153615","Очер"
"prodoc_705560-kolchanova","Очёр"
"prodoc_1026144-nyrkova","П. Анна"
"prodoc_748534-korotych","П. Ахтырский"
"prodoc_744959-valieva","П. Ачит"
"prodoc_709707-egorova","П. Баранчинский"
"prodoc_683294-leonteva","П. Белоярский (Свердловская Область)"
"prodoc_567015-levusheva","П. Большое Мурашкино"
"prodoc_745099-ogorodov","П. Всеволодо-Вильва"
"prodoc_706314-almakaev","П. Вурнары"
"prodoc_745112-amirhanova","П. Гайны"
"prodoc_822713-gerasimova","П. Двубратский"
"prodoc_742654-dubrovskaya","П. Заокский"
"prodoc_6621-petrova","П. Ибреси"
"prodoc_1061018-huzina","П. Ильинский (Пермский Край)"
"prodoc_951924-moreva","П. Ильский"
"prodoc_744818-kravcova","П. Каменномостский"
"prodoc_747523-mitrakova","П. Керчевский"
"prodoc_741384-nesterova","П. Кировское"
"prodoc_747900-kalyuk","П. Краснооктябрьский"
"prodoc_748831-semenova","П. Кугеси"
"prodoc_706410-neborskaya","П. Куеда"
"prodoc_748133-prokopenko","П. Матвеев-Курган"
"prodoc_635067-zhabarova","П. Мостовской"
"prodoc_745160-sherbakova","П. Ныроб"
"prodoc_706538-ponomaryova","П. Октябрьский (Пермский)"
"prodoc_1010278-kislyakov","П. Орловский"
"prodoc_748461-grigoreva","П. Полазна"
"prodoc_631195-tyan","П. Пышма"
"prodoc_705323-sosina","П. Таловая"
"prodoc_747802-kolosnicyn","П. Тугулым"
"prodoc_534751-pshidatok","П. Тульский"
"prodoc_741566-bosina","П. Уральский (Пермский Край)"
"prodoc_745209-nikiforova","П. Урмары"
"prodoc_788450-kashenok","П. Целина"
"prodoc_741642-denisova","П. Шаля"
"prodoc_822940-storozhev","П. Шаховская"
"prodoc_517295-zhilcov","П. Энем"
"prodoc_744533-popova","П. Юго-Камский"
"prodoc_649019-danilova","П. Южно-Курильск"
"doc_mail_id_m_006127","Павловка"
"doc_mobile_Id_086586","Павлово"
"doc_apteka_RPS_01849","Павловск"
"doc_mobile_Id_055138","Павловская"
"doc_apteka_RPS_new_31765","Павловская Слобода"
"prodoc_901236-razikova","Павловский Посад"
"doc_mail_id_m_043724","Павлоградка"
"doc_mobile_Id_066080","Палана"
"doc_apteka_RPS_new_21950","Палех"
"doc_mobile_Id_002645","Палласовка"
"doc_apteka_RPS_03928","Памяти 13 Борцов"
"doc_mobile_Id_357186","Пангоды"
"doc_mail_id_m_107426","Панино"
"doc_mobile_Id_287409","Панковка"
"doc_mail_id_m_116917","Панкрушиха"
"doc_mobile_Id_239176","Парабель"
"doc_mobile_Id_239293","Параньга"
"doc_mobile_Id_352419","Парголово"
"doc_mobile_Id_030180","Парижская Коммуна"
"doc_apteka_RPS_68529","Партенит"
"doc_apteka_RPS_new_18070","Партизанск"
"doc_mobile_Id_262746","Партизанское"
"doc_apteka_RPS_new_00770","Парфеньево"
"doc_mobile_Id_059206","Патрушева"
"prodoc_746995-hudyakov","Пгт. Суксун"
"prodoc_791558-andrienko","Пгт. Чернышевск"
"prodoc_718177-gvozdev","Певек"
"doc_apteka_RPS_53423","Пелагиада"
"doc_mobile_Id_193851","Пелым"
"doc_mail_id_m_041724","Пенза"
"doc_mobile_Id_248723","Первомайск"
"doc_mail_id_m_042196","Первомайский"
"doc_mobile_Id_154600","Первомайское"
"doc_mobile_Id_095307","Первоуральск"
"prodoc_927162-shenina","Перевоз"
"doc_apteka_RPS_07770","Переволоцкий"
"doc_mobile_Id_105139","Перелюб"
"doc_mobile_Id_223102","Перемышль"
"doc_mobile_Id_318003","Пересвет"
"doc_mobile_Id_104287","Переславль-Залесский"
"doc_mail_id_m_005243","Переяславка"
"doc_mail_id_m_041020","Пермь"
"doc_mobile_Id_015707","Перхушково"
"doc_mobile_Id_343088","Песочный"
"prodoc_725777-mihaylov","Пестово"
"doc_mobile_Id_091556","Пестравка"
"doc_mobile_Id_047607","Пестрецы"
"doc_mobile_Id_238220","Песчанокопское"
"doc_apteka_RPS_11973","Песчаные Ковали"
"doc_mobile_Id_344753","Петергоф"
"doc_apteka_RPS_new_04017","Петра Дубрава"
"prodoc_984879-dorozhkina","Петров Вал"
"doc_mobile_Id_088399","Петрово-Дальнее"
"prodoc_684642-chalap","Петровск"
"doc_mail_id_m_105963","Петровск-Забайкальский"
"doc_mobile_Id_040311","Петровское"
"doc_mobile_Id_004411","Петрозаводск"
"doc_apteka_RPS_69068","Петропавловка"
"doc_apteka_RPS_new_09779","Петропавловск"
"prodoc_616624-chibiryakova","Петропавловск-Камчатский"
"doc_mobile_Id_238017","Петропавловское"
"prodoc_705370-zavyalova","Петухово"
"doc_mobile_Id_263491","Петушки"
"doc_mobile_Id_102404","Печора"
"prodoc_704057-baranovskaya","Печоры"
"doc_mobile_Id_238759","Пижанка"
"doc_mobile_Id_166393","Пикалево"
"prodoc_693922-sedleckiy","Пикалёво"
"doc_mobile_Id_238509","Пильна"
"doc_mobile_Id_351020","Пионерск"
"prodoc_665285-beglaryan","Пионерский"
"doc_mobile_Id_351030","Пионерское"
"doc_mobile_Id_217452","Пирогово"
"doc_mobile_Id_055145","Питерка"
"doc_mobile_Id_086884","Питкяранта"
"prodoc_636664-gulieva","Плавск"
"prodoc_983660-nefedov","Пласт"
"doc_mail_id_m_039084","Пластун"
"doc_mobile_Id_261291","Плес"
"doc_mail_id_m_115760","Плесецк"
"doc_mobile_Id_239554","Плеханово"
"doc_mail_id_m_042783","Плешаново"
"doc_mobile_Id_143959","Плиево"
